_text|_rt_count|_tweet_datetime
@carterreynolds: JUSTIN FREAKING BIEBER OMGHSHSNXIDHSBSJSJSN|3599|Tue Feb 16 03:25:59 +0000 2016
@NoHoesGeorge: HOW ANIMES BE WHEN SOMEONE DIES                             https://t.co/NdHNxS2eDn|797|Tue Feb 16 03:25:59 +0000 2016
@billboard: THAT's how you open a show! Go @taylorswift13! #GRAMMYs https://t.co/JMDUfrXNhy|1000|Tue Feb 16 03:25:59 +0000 2016
@KardashianReact: ACOUSTIC JUSTIN GIVES ME ALL THE FEELINGS IN THE WORLD|1024|Tue Feb 16 03:25:59 +0000 2016
@MajorPaynEX: Hi Controversy https://t.co/WJPb7zhhsI|528|Tue Feb 16 03:25:59 +0000 2016
@justinbieber: Beliebers.. We did it! I love you. Now get ready for the show. Not done yet. #GRAMMYs|94018|Tue Feb 16 03:25:59 +0000 2016
@kvttycat: SOS someone send help https://t.co/eVq5YDGBpH|2026|Tue Feb 16 03:25:59 +0000 2016
@ddlovato: FUCK YES @MEGHAN_TRAINOR!!! I'M SO HAPPY FOR YOU!!!!!!|2612|Tue Feb 16 03:25:59 +0000 2016
@TheGRAMMYs: #Beliebers, do you remember @JustinBieber   s first performance at the #GRAMMYs? https://t.co/3zHzx54wr0|3976|Tue Feb 16 03:25:59 +0000 2016
@WorldStarFunny: ICE CUBE'S SNAPCHAT IM DEAD https://t.co/Cae4IQzfwG|2198|Tue Feb 16 03:25:59 +0000 2016
@partyfactss: We all have that one friend https://t.co/Wc1mxlzAvz|1997|Tue Feb 16 03:25:59 +0000 2016
@EthanDolan: Whatever you decide to do in life, don't be close minded. Life life with an open mind, always.|4025|Tue Feb 16 03:25:59 +0000 2016
@katyperry: @ddlovato YAS YAS YAS SHOW THEM|10837|Tue Feb 16 03:25:59 +0000 2016
"@beatsbydre: Relentless. Congrats @KendrickLamar on winning Best Rap Album for ""To Pimp a Butterfly"" https://t.co/2jnmRrRoGD"|569|Tue Feb 16 03:25:59 +0000 2016
@ChiIIVlbes: JUSTIN BIEBER HAVE MY KIDS              https://t.co/6gQgO8qRlz|953|Tue Feb 16 03:25:59 +0000 2016
@biebersmaniabr: Justin no palco do GRAMMYs  2016 - (15/02). https://t.co/YKRaLSFmEK  #VoteBeliebersUK #KCA https://t.co/017wk6iAwj|535|Tue Feb 16 03:27:01 +0000 2016
@CommonWhiteGirI: The gangs all here      https://t.co/2wPsd110zk|1128|Tue Feb 16 03:27:01 +0000 2016
@MrSpradley: My son when the beat drops. This is why Kendrick is important. #Grammys #BlackLivesMatter #RepresentationMatters https://t.   |511|Tue Feb 16 03:27:01 +0000 2016
"@justjaredjr: .@ddlovato sang the Lionel Richie song ""Hello"" at the #GRAMMYs and was AMAZING! Video: https://t.co/ouHakjoPdb https://t.c   "|2643|Tue Feb 16 03:27:01 +0000 2016
@tinatbh: WHO DID THIS          https://t.co/fdkOzRONr7|1291|Tue Feb 16 03:27:01 +0000 2016
@ToniMartaz: That's the shoe the red nigga from the PowerPuff girls had on https://t.co/ErHv3DkGWq|932|Tue Feb 16 03:27:01 +0000 2016
@davedittell: going to spend Presidents Day alone again this year but it's my own damn fault for still not being over my last President|600|Tue Feb 16 03:27:01 +0000 2016
@ReactionBeyonce: Beyonc   and Kendrick Lamar https://t.co/tOqFoG9yQt|4043|Tue Feb 16 03:27:01 +0000 2016
@ddlovato: Thank you mama!!                  @katyperry|8154|Tue Feb 16 03:27:01 +0000 2016
"@goldenerahits: Kanye wasn't the first..  ODB hopped on stage when The Wu-Tang Clan lost ""Best Rap Album"" to Diddy, 1998. #GRAMMYs https   "|819|Tue Feb 16 03:27:01 +0000 2016
"@grannywinkle: ""Hi welcome to Olive Garden, would you like to start off with something to drink?"" https://t.co/gdREliAFRV"|2000|Tue Feb 16 03:27:01 +0000 2016
@30SECONDFlGHTS: I thought I've seen it all..... https://t.co/Pclj793WGR|2136|Tue Feb 16 03:27:01 +0000 2016
@CarCrashesTV: Ice And Snow Car Crash Compilation #12     Black Ice ! https://t.co/ovl7NGRudH https://t.co/Tlv57N6qIu|1461|Tue Feb 16 03:27:01 +0000 2016
@BlackPplVines: Black History I didn't even know man https://t.co/c8C2IW54ZQ|5209|Tue Feb 16 03:27:01 +0000 2016
@earthfuI: Beach mist https://t.co/MKjhXpkoap|1429|Tue Feb 16 03:27:01 +0000 2016
@BlackPplVines: HOW DO PEOPLE DO THIS SHIT https://t.co/6bO9RWPkbo|1312|Tue Feb 16 03:27:01 +0000 2016
@TheGRAMMYs: Congrats to @JustinBieber, @Diplo, &amp; @Skrillex for winning earlier tonight! #GRAMMYs|2137|Tue Feb 16 03:27:01 +0000 2016
@Abbyyg37: He put a ring on it     https://t.co/sdavVy2z71|1027|Tue Feb 16 03:27:01 +0000 2016
@ChiIIVlbes: JUSTIN BIEBER HAVE MY KIDS              https://t.co/6gQgO8qRlz|1022|Tue Feb 16 03:27:01 +0000 2016
@ThirtySecFights: I thought I've seen it all https://t.co/O5RiQv3ole|6518|Tue Feb 16 03:27:01 +0000 2016
@AdoreMyBiebs: from covers on YouTube to winning a Grammy https://t.co/t98OrbiURa|524|Tue Feb 16 03:27:01 +0000 2016
@GMA: Throwback to when @justinbieber performed with @Usher at the #GRAMMYs for the first time in 2011. https://t.co/N4YgacoVmC|751|Tue Feb 16 03:27:01 +0000 2016
@biebersmaniabr: Justin Bieber no palco do GRAMMYs  2016 - (15/02).  #VoteBeliebersUK #KCA https://t.co/kLesi0EkOJ|563|Tue Feb 16 03:27:01 +0000 2016
@RealJamesWoods: Man skips work for 6 years; no one notices https://t.co/9iga6YTbQQ I was halfway through the article before I realized    |1194|Tue Feb 16 03:27:01 +0000 2016
"@moisturizeds: KENDRICK SAID ""FEBRUARY 26TH I LOST MY LIFE TOO  2012 SET US BACK 400 YEARS"" https://t.co/poVkSvjaXF"|10479|Tue Feb 16 03:27:01 +0000 2016
@katyperry: @ddlovato YAS YAS YAS SHOW THEM|10957|Tue Feb 16 03:27:01 +0000 2016
@playfuIly: ICE CUBE'S SNAPCHAT IM CRYING          https://t.co/ETricnHsXz|978|Tue Feb 16 03:27:01 +0000 2016
@CoupIesPosts: Me as a girlfriend https://t.co/56khtiAZDh|2498|Tue Feb 16 03:27:01 +0000 2016
@HeathersDiary: Tierisha's glo up      https://t.co/Dfcg0RuJFj|634|Tue Feb 16 03:28:01 +0000 2016
@MoneyMakers_Ent: Beyonce at the super bowl now Kendrick at the Grammy's.. Black people not playing February 2016.|1768|Tue Feb 16 03:28:01 +0000 2016
@mtvema:                          @justinbieber's #GRAMMYs performance                         |755|Tue Feb 16 03:28:01 +0000 2016
@steelers: Get over the Monday blues with some #Steelers gold.  Retweet for your chance to win on #GiveawayMonday. https://t.co/xeM0lDZZ   |1360|Tue Feb 16 03:28:01 +0000 2016
@CoreyKeyz: I'm done wasting my time on people. If you're not adding something positive to my life, we don't need to speak.|805|Tue Feb 16 03:28:01 +0000 2016
@xMissMia_: First Anal of 2016      It was fun         https://t.co/bNpiJQIK7v  @FitAsFuckGirls @CAMabisSociety  @TeamCamgirls                           https://   |7138|Tue Feb 16 03:28:01 +0000 2016
@slickdeals: Win a Levi's Shopping Spree! @slickdeals #giveaway https://t.co/ScuEXrIdLW|710|Tue Feb 16 03:28:01 +0000 2016
@ItsFoodPorn: Oreos and an Oreo milkshake. https://t.co/tfHnQvaOIC|1305|Tue Feb 16 03:28:01 +0000 2016
@TheGRAMMYs: #Beliebers, do you remember @JustinBieber   s first performance at the #GRAMMYs? https://t.co/3zHzx54wr0|4189|Tue Feb 16 03:28:01 +0000 2016
@MJJLegion: At just 25 years old, Michael Jackson won a record-breaking 8 #GRAMMYs in one night. He still holds the record. https://t.co   |2430|Tue Feb 16 03:28:01 +0000 2016
@TheGRAMMYs: Congrats Best New Artist @Meghan_Trainor #GRAMMYs https://t.co/RW64OkQd63|1997|Tue Feb 16 03:28:01 +0000 2016
@WORIDSTARHIPH0P: Frutas before putas https://t.co/vqDLJ9dPzR|657|Tue Feb 16 03:28:01 +0000 2016
@trvmanblvcks: I want to die. https://t.co/FLhhQosfTY|12589|Tue Feb 16 03:28:01 +0000 2016
@Browland22: Maybe Hunta and I can do a television interview soon      HINT!HINT!|507|Tue Feb 16 03:28:01 +0000 2016
@_EatBulaga: Good morning dabarkads! Retweet and spread if you Maine and Alden  ALDUB7thMonthsary #VoteMaineFPP #KCA https://t.co/exyTAw   |1396|Tue Feb 16 03:28:01 +0000 2016
@billboard: Justin Bieber wins his first #Grammy ever! Watch his response: https://t.co/3VQj2DcRkb https://t.co/HU1IvgTKIR|603|Tue Feb 16 03:28:01 +0000 2016
@CSGOLotto: DAILY GIVEAWAY!  AK-47 Case Hardened (FN)  RT+Follow, more ways to enter here: https://t.co/NuTG6d3493  GLHF! https://t.co/7   |2296|Tue Feb 16 03:28:01 +0000 2016
@Ronnie2K: Not too many more greetings like one tonight between these two legends left. Sad... https://t.co/36kh1tpEZF|767|Tue Feb 16 03:28:02 +0000 2016
@ddlovato: FUCK YES @MEGHAN_TRAINOR!!! I'M SO HAPPY FOR YOU!!!!!!|3449|Tue Feb 16 03:28:02 +0000 2016
@hoIymanii: All the white people mad          https://t.co/stXEDSNhQ8|992|Tue Feb 16 03:28:02 +0000 2016
@TheGRAMMYs: Up next at the 58th #GRAMMYs, GRAMMY winner tonight @kendricklamar!|621|Tue Feb 16 03:28:02 +0000 2016
@Tag_a_twin: Bihh whet... I won't even establish facial contact             http://t.co/omcld7wxUm|504|Tue Feb 16 03:28:02 +0000 2016
@BabyAnimalGifs: this fox if confused as to why the sheets aren't snow and this is the cutest thing ever          https://t.co/lb2IYPRSVk|2272|Tue Feb 16 03:28:02 +0000 2016
@rihanna: Seriously, I'm sick! Don't wake me up for dumb shit like that|5587|Tue Feb 16 03:28:02 +0000 2016
@SWAJVR: Jesus only had 12. https://t.co/Bkx6kbwD48|792|Tue Feb 16 03:28:02 +0000 2016
@realDonaldTrump: Thank you for your continued support! #MakeAmericaGreatAgain https://t.co/cykncrrSRE|2700|Tue Feb 16 03:28:02 +0000 2016
@FreddyAmazin: Selena Quintanilla won a grammy a year before she passed away. RIP talented queen. https://t.co/OCw9fPAQ9g|3700|Tue Feb 16 03:28:02 +0000 2016
@SOMEXlCAN: when your friends keep watching you during a class presentation         https://t.co/CLFtpgPIk8|778|Tue Feb 16 03:28:02 +0000 2016
@PeterJMarshall: LOVE this hamilton performance!!          https://t.co/915MRQ9pfe|1226|Tue Feb 16 03:28:02 +0000 2016
"@LGMonsterFacts: ""I would never exist today without David  Bowie"". - Lady Gaga #GRAMMYs https://t.co/aKemGS37vx"|570|Tue Feb 16 03:28:02 +0000 2016
@HacksForHair: Braided Crown      https://t.co/Hiq3MsJAnI|2062|Tue Feb 16 03:28:02 +0000 2016
@SB_Projects: Tonight's the night! @ToriKelly &amp; @justinbieber are both nominated &amp; performing at @TheGRAMMYs        https://t.co/QU1ARpsGt4|2875|Tue Feb 16 03:28:02 +0000 2016
@bIessly: nothing will kill you more than your own thoughts|3057|Tue Feb 16 03:29:03 +0000 2016
@GamePhreak845: Kendrick is doing what Kanye thinks he's doing.|3391|Tue Feb 16 03:29:03 +0000 2016
@kanyewest: People wanted me to tweet again well here's some tweets!!!|18388|Tue Feb 16 03:29:03 +0000 2016
@GMA: Throwback to when @justinbieber performed with @Usher at the #GRAMMYs for the first time in 2011. https://t.co/N4YgacoVmC|923|Tue Feb 16 03:29:03 +0000 2016
@BieberBonerz: nope goodbye              https://t.co/phFDUMMEmq|1867|Tue Feb 16 03:29:03 +0000 2016
@kendricklamar: Compton. https://t.co/RRVoam3xSn|8308|Tue Feb 16 03:29:03 +0000 2016
@GMA: Throwback to when @justinbieber performed with @Usher at the #GRAMMYs for the first time in 2011. https://t.co/N4YgacoVmC|923|Tue Feb 16 03:29:03 +0000 2016
@Mildenhall: Best performance of the night? @justinbieber nailed that acoustic performance of #loveyourself #Grammys2016 https://t.co/Sp   |537|Tue Feb 16 03:29:03 +0000 2016
@MensPictures: Jennifer Williams is fine      https://t.co/Hg5BSQ3JCp|1135|Tue Feb 16 03:29:03 +0000 2016
@COVERGIRL: .@Zendaya's #GRAMMYs lip look is easy as 1-2-3 w/ COVERGIRL      #GetThatGlam https://t.co/XKKuf0z7UM|1168|Tue Feb 16 03:29:03 +0000 2016
@WorIdStarComedy: Drake seriously ruined one of the greatest basketball pictures of all time https://t.co/hSzwvtjo90|2881|Tue Feb 16 03:29:03 +0000 2016
@PrincesssCoral: That's how you fucking rise  https://t.co/L7SgX98ptC|816|Tue Feb 16 03:29:03 +0000 2016
@UberFacts: Annoy Squidward Day! https://t.co/487fWTqIZp|2741|Tue Feb 16 03:29:03 +0000 2016
@Unclearable: When you hotbox &amp; get pulled over http://t.co/onUFSWN9at|10913|Tue Feb 16 03:29:03 +0000 2016
"@billboard: Justin kicks off his #GRAMMYs performance with an acoustic ""Love Yourself""     "|515|Tue Feb 16 03:29:03 +0000 2016
@seanseg0: When you brought your A game to the argument and now she over there crying https://t.co/NC4tsGUkuv|3413|Tue Feb 16 03:29:03 +0000 2016
@ItsReginaG: Beyonc   isn't there  Rihanna isn't there Kanye isn't there  Drake isn't there  Nicki isn't there https://t.co/rKXOl8l5JF|603|Tue Feb 16 03:29:03 +0000 2016
@kobebryant: YES! @kendricklamar #GRAMMYs  killin it #musevibe|9850|Tue Feb 16 03:29:03 +0000 2016
@_EatBulaga: Good morning dabarkads! Retweet and spread if you Maine and Alden  ALDUB7thMonthsary #VoteMaineFPP #KCA https://t.co/exyTAw   |1402|Tue Feb 16 03:29:03 +0000 2016
@reIatabIe: wtf happened to Kim's other kid she literally gave birth said his name then never brought him up ever again|930|Tue Feb 16 03:29:03 +0000 2016
@HotFreestyle: Ice Cube cutting up on SC https://t.co/nulH1Sprmf|1102|Tue Feb 16 03:29:03 +0000 2016
@ReactionBeyonce: Rihanna cancelled her performance and Beyonc   probably never even considered going https://t.co/kqOhabZLnu|502|Tue Feb 16 03:29:03 +0000 2016
@phucktee: ZENDAYA WHYYYYYYY NOOOOOO FAM https://t.co/cqMZChiRJk|9059|Tue Feb 16 03:29:05 +0000 2016
@Wu_Tang_Finance: Career Grammy Wins:  Tupac: 0 Notorious BIG: 0 Jimi Hendrix: 0 Bob Marley: 0 Snoop Dogg: 0 Bob Marley: 0 Nas: 0 The Wh   |3756|Tue Feb 16 03:29:05 +0000 2016
@GuyCodes: This dude was chillen for 9 years... https://t.co/o2zPzBlw5a|1208|Tue Feb 16 03:29:05 +0000 2016
@leedsaints: IM SCREAMING IN 6 DIFFERENT LANGUAGES https://t.co/TiSyKjtbIw|1578|Tue Feb 16 03:29:05 +0000 2016
@WorIdStarComedy: The more you watch it the funnier it gets      https://t.co/Qua1oApdYY|14914|Tue Feb 16 03:29:05 +0000 2016
@ddlovato: FUCK YES @MEGHAN_TRAINOR!!! I'M SO HAPPY FOR YOU!!!!!!|3737|Tue Feb 16 03:29:05 +0000 2016
@VaIentlnesCards: There are 3 types of people in the bar.. https://t.co/yBLtcDZmlb|4322|Tue Feb 16 03:29:05 +0000 2016
@AllyBrooke: OMG THIS IS PARADISE TO MY EARS!!!!! @ToriKelly @JamesBayMusic|5425|Tue Feb 16 03:29:05 +0000 2016
@kobebryant: YES! @kendricklamar #GRAMMYs  killin it #musevibe|9850|Tue Feb 16 03:29:05 +0000 2016
@justinbieber: :) so special https://t.co/6vaaxmWecL|54488|Tue Feb 16 03:29:05 +0000 2016
@ddlovato: FUCK YES @MEGHAN_TRAINOR!!! I'M SO HAPPY FOR YOU!!!!!!|3737|Tue Feb 16 03:29:05 +0000 2016
@BestOfBbalI: Happy 40th birthday to Jason Williams     https://t.co/P5qoXnceMq|20107|Tue Feb 16 03:29:05 +0000 2016
@jailenedoll: if you fwm, fwm 24/7 not when you want to|1921|Tue Feb 16 03:29:05 +0000 2016
@WorIdStarComedy: Beyonc   isn't there  Rihanna isn't there Kanye isn't there  Drake isn't there  Nicki isn't there https://t.co/guUl0yyr   |548|Tue Feb 16 03:30:07 +0000 2016
@NoHoesGeorge: HOW ANIMES BE WHEN SOMEONE DIES                             https://t.co/NdHNxS2eDn|806|Tue Feb 16 03:30:07 +0000 2016
@eonline: CHILLS. #Grammys     https://t.co/72ZMAUnyaU|1409|Tue Feb 16 03:30:07 +0000 2016
@JetPenny: stockman69: $AGHI on radar for tomorrow! https://t.co/PyPPHzn7cj|640|Tue Feb 16 03:30:07 +0000 2016
@BlackPplVines: Welcome to Sephora  https://t.co/P4xKx8C6ab|1134|Tue Feb 16 03:30:07 +0000 2016
@BestTextMsgs: Seriously https://t.co/fBvL3a1fEu|1229|Tue Feb 16 03:30:07 +0000 2016
@JetPenny: budfoxhub: $AGHI solid company here fm, put it on https://t.co/b5HabqWgqG|1195|Tue Feb 16 03:30:07 +0000 2016
@partyfactss: Everybody with their Valentine and I'm just like https://t.co/8BUGO8Bde7|1421|Tue Feb 16 03:30:07 +0000 2016
@WorIdStarComedy: ICE CUBE'S SNAPCHAT IM DEAD https://t.co/Xl8g2p64sz|989|Tue Feb 16 03:30:07 +0000 2016
@justinbieber: Thank you :) https://t.co/rIuhvHDG8z|62976|Tue Feb 16 03:30:07 +0000 2016
@Klow7: Allstar 2016 Toronto was amazing !! I hope y'all enjoyed it...               |1126|Tue Feb 16 03:30:07 +0000 2016
@WorldDanceVines: that white person that's been down w/the family &amp; always shows up at every function https://t.co/avLDJyon3f|2565|Tue Feb 16 03:30:07 +0000 2016
@WalkingDead_AMC: We're Back. #TWD https://t.co/buSYw32X0i|2962|Tue Feb 16 03:30:07 +0000 2016
@justinbieber: Beliebers.. We did it! I love you. Now get ready for the show. Not done yet. #GRAMMYs|94557|Tue Feb 16 03:30:07 +0000 2016
@xMissMia_: First Anal of 2016      It was fun         https://t.co/bNpiJQIK7v  @FitAsFuckGirls @CAMabisSociety  @TeamCamgirls                           https://   |7154|Tue Feb 16 03:30:07 +0000 2016
@Louis_Tomlinson: Thanks for all the comments about my smile :) I cant stop smiling on stage :)|183697|Tue Feb 16 03:30:07 +0000 2016
"@jypnation: G.Soul ""Smooth Operator (feat. San E)"" https://t.co/biX9PrziQ4 https://t.co/RCp6P4HEbf #G_Soul #SmoothOperator https://t.co/   "|540|Tue Feb 16 03:30:07 +0000 2016
@PleasureGif: mood: https://t.co/pHwksGUxgP|695|Tue Feb 16 03:30:07 +0000 2016
"@billboard: Adele is performing ""All I Ask""! #GRAMMYs         "|608|Tue Feb 16 03:30:07 +0000 2016
@wizkhalifa: I'm at dinner in this suit like fuck I wanna be smoking a joint right now.|950|Tue Feb 16 03:30:07 +0000 2016
@_Viiolett: If she'd held on tight to jack like this in titanic maybe he would have survived      https://t.co/kVqFoE1i42|5617|Tue Feb 16 03:30:07 +0000 2016
@eonline: CHILLS. #Grammys     https://t.co/72ZMAUnyaU|1412|Tue Feb 16 03:30:07 +0000 2016
@Amazon3PSellers: Follow + RT to enter to win a 2016 Organizer https://t.co/jS3qh5foz2 https://t.co/8LTWV54I0H #AmazonSweeps https://t.c   |633|Tue Feb 16 03:30:07 +0000 2016
@AlfredoFlores: Grammy award winner Justin Bieber. Nice ring to it.         |6863|Tue Feb 16 03:30:07 +0000 2016
@ltsChuckBass: I WANT THIS LIFESTYLE SO BAD https://t.co/iZhTri6myG|519|Tue Feb 16 03:30:07 +0000 2016
@PhilJamesson: welcome to olive garden https://t.co/A2NeJXRgbU|3195|Tue Feb 16 03:30:07 +0000 2016
@TheGRAMMYs: @rihanna Get well soon!|2500|Tue Feb 16 03:30:07 +0000 2016
@IlluminatedDope: find a girl who talks shit just so you'll fuck her harder|1096|Tue Feb 16 03:30:07 +0000 2016
@besideyoustyles: ICE CUBE'S SNAPCHAT IM DEADHDJ  https://t.co/LOm9cTEFao|4071|Tue Feb 16 03:30:07 +0000 2016
@Trevornoah: Those white people in the audience looked terrified. Right now they wish Beyonce was on stage.   #GRAMMYs #KingKendrick|2053|Tue Feb 16 03:30:07 +0000 2016
@aroueno: Anyone who says they hate black people is lying!                                  http://t.co/MsuYrrw1bM|11388|Tue Feb 16 03:30:07 +0000 2016
@_LadyBoners: in loving memory of Drake, he ain't dead, I just love remembering him https://t.co/1JeXz1RowR|898|Tue Feb 16 03:30:07 +0000 2016
@meanpIastic: why does meghan trainor look like martha from high school musical https://t.co/1iD36gdTSc|849|Tue Feb 16 03:30:07 +0000 2016
@wizkhalifa: There's more in this bag than in your bank account fucc nigga.|2769|Tue Feb 16 03:30:07 +0000 2016
@billboard: Flawless vocals. https://t.co/OpxF5dqbRq|1490|Tue Feb 16 03:30:07 +0000 2016
@MajorPaynEX: Hi Controversy https://t.co/WJPb7zhhsI|694|Tue Feb 16 03:30:07 +0000 2016
@SincerelyTumblr: Math teacher: do you get it Me: https://t.co/bYnQF2b1xW|1372|Tue Feb 16 03:31:08 +0000 2016
@FreddyAmazin: YES SELENA      https://t.co/32ajIFM3XT|3721|Tue Feb 16 03:31:08 +0000 2016
@chanelpuke: this is absolutely disgusting, people wonder why women are so self conscious like this is not okay https://t.co/fuCx28Vtan|969|Tue Feb 16 03:31:08 +0000 2016
@Mvriaan: NEVER STOP RETWEETING.  THIS IS SO IMPORTANT                       #BlackLivesMatter #GRAMMYs https://t.co/5A3JD37gZh|1711|Tue Feb 16 03:31:08 +0000 2016
@bubbaprog: AWESOME https://t.co/TOuuSK8MPs|1204|Tue Feb 16 03:31:08 +0000 2016
@AndreaRussett: Stop searching for something negative in everything you see. Look for the good, it's always there. Just takes a little m   |2353|Tue Feb 16 03:31:08 +0000 2016
"@femaleproblems: ""Threw our teacher a surprise party. He doesn't remember the last time he has a bday cake                 ""  https://t.co/o2iiUPwB7o"|7003|Tue Feb 16 03:31:08 +0000 2016
@bleakful: I only have like 2-3 real friends|1565|Tue Feb 16 03:31:08 +0000 2016
@DumbPeopleAsf: NEVER FORGET          https://t.co/CTxBftgDPZ|14830|Tue Feb 16 03:31:08 +0000 2016
@kanyewest: Shut the fuck up and enjoy the greatness.|59774|Tue Feb 16 03:31:08 +0000 2016
@xHollywoodCourt: Rappers and Athletes RT @skykardashian: What she taste like? https://t.co/Xq9vJh1EiC|1220|Tue Feb 16 03:31:08 +0000 2016
@TheGRAMMYs: @kanyewest Is your Recording Academy membership still active? Make sure you vote! https://t.co/z7SiWsFyL0|2748|Tue Feb 16 03:31:08 +0000 2016
@ComplexMag: Watch Kendrick Lamar's POWERFUL performance at the 2016 #GRAMMYs. https://t.co/KZInhYnFnZ|801|Tue Feb 16 03:31:08 +0000 2016
@jailposejesus: &amp; yall wanted J.Cole to win a Grammy to get on stage in his big ass Jordan shorts to rap about his 14 y/o sex stories.|751|Tue Feb 16 03:31:08 +0000 2016
@CharlieHustleCo: RT for the #Royals parade. Fav for the #Broncos parade. https://t.co/ChBFqxN9hQ|1055|Tue Feb 16 03:31:08 +0000 2016
@WORLDSTARC0MEDY: When you give someone advice, they don't take it and end up getting fucked over. https://t.co/4XyKBVMsmL|724|Tue Feb 16 03:31:08 +0000 2016
@WORIDSTARHIPH0P: The more you watch it the funnier it gets      https://t.co/HNdWODyPAK|9135|Tue Feb 16 03:31:08 +0000 2016
@ReactionBeyonce: Beyonc   and Kendrick Lamar https://t.co/tOqFoG9yQt|4506|Tue Feb 16 03:31:09 +0000 2016
"@grannywinkle: ""Hi welcome to Olive Garden, would you like to start off with something to drink?"" https://t.co/gdREliAFRV"|2260|Tue Feb 16 03:31:09 +0000 2016
@kobebryant: Clutch @rachelbanham15 not many players can side fade,  let alone for a game winner #mambablood|508|Tue Feb 16 03:31:09 +0000 2016
@FreddyAmazin: ICE CUBE'S SNAPCHAT IM DEAD https://t.co/OY2WFefSYP|4064|Tue Feb 16 03:31:09 +0000 2016
@dereksbucky: just leaving this here https://t.co/elreZ3j0G9|709|Tue Feb 16 03:31:09 +0000 2016
@WorldStarFunny: Lmao this little dude          https://t.co/JOuoDSoGpq|4503|Tue Feb 16 03:31:09 +0000 2016
@BestComedyVine: Seriously the best don't drink &amp; drive commercial              https://t.co/Iq02ZJfxsS|3465|Tue Feb 16 03:31:09 +0000 2016
@KardashianReact: Use y=mx+b to calculate the slope of how down hill my life is going|1266|Tue Feb 16 03:31:09 +0000 2016
@CloydRivers: 2 years ago today. Merica. https://t.co/usDEXwv7iZ|757|Tue Feb 16 03:31:09 +0000 2016
@ussoccer_wnt: FULL TIME: USA 10, PUR 0. The #USWNT is headed to the @CONCACAF Olympic Qualifying semifinal on Friday! #USAvPUR https://   |915|Tue Feb 16 03:31:09 +0000 2016
@JonahMarais: Remember Tyreesha from Zack and Cody, this is her now. Feel old yet? #GRAMMYs https://t.co/rUqbYhvO8Y|1847|Tue Feb 16 03:31:09 +0000 2016
@reIatabIe: A QUEEN https://t.co/lAzchCZ1zE|1094|Tue Feb 16 03:31:09 +0000 2016
@LukeKorns: Can't sleep! Someone sing me a song about how if I don't fall asleep in the next 20 minutes I will more than likely pass awa   |519|Tue Feb 16 03:31:09 +0000 2016
@assthetics__: if I do this we not arguing anymore were 100% done lol https://t.co/QMl2o0MOhQ|2971|Tue Feb 16 03:31:09 +0000 2016
@WeLoveRobDyrdek: Just rt     https://t.co/1rszcAKfht|696|Tue Feb 16 03:31:09 +0000 2016
@reIatabIe: I'M SCREAMING          https://t.co/YlxanV26Di|930|Tue Feb 16 03:31:09 +0000 2016
@playfuIly: ICE CUBE'S SNAPCHAT IM CRYING          https://t.co/ETricnHsXz|1139|Tue Feb 16 03:32:10 +0000 2016
@Gervasi_29: Congrats to Kendrick Lamar on one of the most racist performances I've ever seen. Just nudged out Beyonce's Super Bowl perf   |658|Tue Feb 16 03:32:10 +0000 2016
@rikerR5: Looking forward to watching the #Grammys2016 in this cosy hotel room in Georgia #tourlife|777|Tue Feb 16 03:32:10 +0000 2016
@SincerelyTumblr: Me in school today https://t.co/7aPcaRwZir|1078|Tue Feb 16 03:32:10 +0000 2016
@HillaryClinton: Can we get back to politics, please? (Great job, @HamiltonMusical.) #Grammys|1993|Tue Feb 16 03:32:09 +0000 2016
"@lad3uxieme: ""So you got something you wanna tell me?"" ""Idk. Do I?"" ""Do not play w/ me right now."" ""Aint nobody playing but you."" https:   "|6273|Tue Feb 16 03:32:09 +0000 2016
@SexualGif: When me and babe live together https://t.co/cYeNLTgxdI|3154|Tue Feb 16 03:32:09 +0000 2016
@billboard: She dances. She sings. She plays a moving keyboard. #GRAMMYs #LadyGaga                 |690|Tue Feb 16 03:32:09 +0000 2016
@PTXofficial: What a dream it was to share the stage with Stevie Wonder tributing @EarthWindFire's Maurice White. #GRAMMYs https://t.co/   |673|Tue Feb 16 03:32:09 +0000 2016
@DisneyStudios: See #JohnnyDepp in a new look at Alice #ThroughTheLookingGlass ft. the iconic song    White Rabbit    performed by @Pink htt   |1171|Tue Feb 16 03:32:09 +0000 2016
@WORIDSTARHIPH0P: LeBron got 5,000+ career assists but this the best one https://t.co/iF6QvuOMcT|1197|Tue Feb 16 03:32:09 +0000 2016
@eonline: Serious question: Is there anything Lady Gaga CAN'T do? #Grammys https://t.co/Jm5AEkWfxf|580|Tue Feb 16 03:32:09 +0000 2016
@WORIDSTARHIPH0P: The more you watch it the funnier it gets      https://t.co/HNdWODyPAK|9326|Tue Feb 16 03:32:09 +0000 2016
@kobebryant: YES! @kendricklamar #GRAMMYs  killin it #musevibe|9946|Tue Feb 16 03:32:09 +0000 2016
@declothed: Don't be afraid of losing people, be afraid of losing yourself trying not to lose someone else.|598|Tue Feb 16 03:32:09 +0000 2016
@MrSpradley: My son when the beat drops. This is why Kendrick is important. #Grammys #BlackLivesMatter #RepresentationMatters https://t.   |1036|Tue Feb 16 03:32:09 +0000 2016
