_text|_rt_count|_tweet_datetime
@ohsopanda i made it with lots of love just for you|0|Tue Feb 16 03:21:52 +0000 2016
Get Weather Updates from The Weather Channel. 22:21:52|0|Tue Feb 16 03:21:52 +0000 2016
I'm mad Asf  https://t.co/O6sGpIN5vc|0|Tue Feb 16 03:21:52 +0000 2016
I've been binge watching Friends &amp; it only took me about half of a season to reaffirm my whole-hearted commitment to Team Jolie!|0|Tue Feb 16 03:21:52 +0000 2016
Fools judge by race &amp; status the understanding see the true character of a man and understands their flaws are no different from his own!|0|Tue Feb 16 03:21:52 +0000 2016
I was going for Tori or James bay|0|Tue Feb 16 03:21:52 +0000 2016
@grillegas excepto por The Weeknd, Kendrick Lamar, Demi Lovato y los restantes Eagles con Jackson Browne|0|Tue Feb 16 03:21:52 +0000 2016
@jkltoraay: WHAT KIND OF BULL SHIT|2|Tue Feb 16 03:21:52 +0000 2016
@_MutedEmotions: @_Brashai you avi         |1|Tue Feb 16 03:21:52 +0000 2016
@hyperrnight love you|0|Tue Feb 16 03:21:52 +0000 2016
@deborahrebbeca: Sleeping is such a waste of time. I wish we could just run off of recharging ourselves for twenty mins after a long day.|1|Tue Feb 16 03:21:52 +0000 2016
@Hondo_11: Motivation gets you started, faith keeps you going.|2|Tue Feb 16 03:21:52 +0000 2016
@queenkeylaaa: @mami_nellyhtx I love you even u bs and don't text back|1|Tue Feb 16 03:21:52 +0000 2016
@BellaSmashley: Come play on skype with your favorite bbw!!  https://t.co/ZfxEbHHcKH  #horny #oovoo #GRAMMYs #PresidentsDay #sex https:/   |3|Tue Feb 16 03:21:52 +0000 2016
@pati_lara: Follow me on @instagram at pati_lara|1|Tue Feb 16 03:21:52 +0000 2016
@_rmj3: Wow... Where is Bryson Tiller &amp; Kehlani for best new artist nominees?!|3|Tue Feb 16 03:21:52 +0000 2016
@DatniggaSlimx2: I'm ready for #WMW2|2|Tue Feb 16 03:21:52 +0000 2016
@princessneha23: @Gurmeetramrahim #MSG2StillOnTheTop  O Almighty---- Bless us to reach at The Top Of Ruhaniyt         Bless ol     https://t.co/9   |5|Tue Feb 16 03:21:52 +0000 2016
damn they gone do Indya bae Tori like that ?? Smh|0|Tue Feb 16 03:21:52 +0000 2016
@NYCLadyGaga: Everyone can go home after Gaga's performance. #GRAMMYs|2|Tue Feb 16 03:21:52 +0000 2016
@BrianPuspos I mean... Someone could have said something!!!!|0|Tue Feb 16 03:21:52 +0000 2016
@Jsanchez011: When you're waiting on a reply but then you realize that you were the one that didn't reply                        |1|Tue Feb 16 03:21:52 +0000 2016
Get Weather Updates from The Weather Channel. 22:21:58|0|Tue Feb 16 03:21:58 +0000 2016
@infiniteideal: Between Beyonc  's SB performance &amp; Kendrick Lamar's Grammy performance we should have enough white tears to get us to Ma   |1|Tue Feb 16 03:21:58 +0000 2016
@bklynkidTJ92: I'm proud of you bro!!!! https://t.co/P6Z6Ae0W5N|1|Tue Feb 16 03:21:58 +0000 2016
@mck423: Dr. Gene Glass, Horace Mann League's Outstanding Public Educator Award for 2016 https://t.co/unMGugUp1O|2|Tue Feb 16 03:21:58 +0000 2016
@kenikickit: You guys make it fun to watch stuff. Thanks.|2|Tue Feb 16 03:21:58 +0000 2016
@taurybarfoot: I love tswift but she needs to calm down at award shows, she's more excited than the people winning the awards https://t.   |1|Tue Feb 16 03:21:58 +0000 2016
@kaylynnwhite8: how'd I get so lucky man|3|Tue Feb 16 03:21:58 +0000 2016
Get Weather Updates from The Weather Channel. 22:21:58|0|Tue Feb 16 03:21:58 +0000 2016
@Meghan_Trainor my mom told me to tell you your hair looks gorgeous, because it looks like ours.|0|Tue Feb 16 03:21:58 +0000 2016
@effyeahshuffie: Tori deserved this more than anyone. She won in my eyes and in my heart. Who's Meghan trainor.|1|Tue Feb 16 03:21:58 +0000 2016
228 Books Maine ME Franklin County History Genealogy Family Biography Record https://t.co/GNCXJWl1SX https://t.co/LAKaHK563v|0|Tue Feb 16 03:21:58 +0000 2016
Kendrick better fuckin win if she presenting|0|Tue Feb 16 03:21:58 +0000 2016
gonna pull a kanye|0|Tue Feb 16 03:21:58 +0000 2016
after gaga basically the show is over like what am i gonna keep watching for pitbull like    |0|Tue Feb 16 03:21:58 +0000 2016
"James bay shoulda won lemme tell u ""let it go"" best son song of like 2015"|0|Tue Feb 16 03:21:58 +0000 2016
@SmarterTravel: 10 Amazing Wine Towns in Europe https://t.co/wy7lQTFhNY #travel  #wine #europe #inspiration https://t.co/w2ATgGJsWE|2|Tue Feb 16 03:21:58 +0000 2016
@Justins_Tats: LOVE YOUR MOTHER FUCKING SELF ACOUSTIC|1|Tue Feb 16 03:21:58 +0000 2016
https://t.co/7Yx2YFbqlv #instagram Nature's Music Sheet by Robin Lamb #instaration #photography #photooftheday    https://t.co/XOkRIaGtJk|0|Tue Feb 16 03:21:58 +0000 2016
@its_zaye is this real like cause I'm cryin|0|Tue Feb 16 03:21:58 +0000 2016
Okay congrats meghan but nooo tori the feels                  &amp; the periscope reactions @ajRAFAEL              @ToriKelly https://t.co/Sr6pFaXugI|0|Tue Feb 16 03:21:58 +0000 2016
@BBExclusiveUK: EDGE, 3G, H+, Etc: What Are All These Mobile Networks? https://t.co/mtP7hX71jA|0|Tue Feb 16 03:21:58 +0000 2016
I would like to take this opportunity to let everyone know I can record really good sounding drums at my studio. Send me your songs!             |0|Tue Feb 16 03:21:58 +0000 2016
@triggerdelete_ @PlayDagger4Me is that a hockey move?|0|Tue Feb 16 03:21:58 +0000 2016
Lmfao he so on beat  https://t.co/Ez6xHR10xD|0|Tue Feb 16 03:21:58 +0000 2016
@TheGRAMMYs @ladygaga FIX THE AUDIO PROBLEMS|0|Tue Feb 16 03:21:58 +0000 2016
@MSDEVIN walk? In this cold. Need a lift?|0|Tue Feb 16 03:21:58 +0000 2016
@summerrtimefine: I fucking hate my sister. @jbabz_|1|Tue Feb 16 03:21:58 +0000 2016
@alysslou: if pitbull still has a musical career than anything is possible|1|Tue Feb 16 03:21:58 +0000 2016
A main goal to get a BMW https://t.co/TBU3VC2DJD|0|Tue Feb 16 03:21:58 +0000 2016
I don't want a prince charming I want someone that will have random nerf guns fights with me|0|Tue Feb 16 03:21:58 +0000 2016
@karinhadadan: j biebs in a muscle tank dancing around with a snap back ya I dig it|1|Tue Feb 16 03:21:58 +0000 2016
@Dutty_Jermz: Black Twitter the only reason they still have the Grammys|2|Tue Feb 16 03:21:58 +0000 2016
@MikeTurnerLives: @Trumpbart Want small govt? Dislike Trump? Well, you're GOP Establishment! #BreitbartLogic|1|Tue Feb 16 03:21:58 +0000 2016
@LeftCheekLG If you want more from your relationship, don't set settle for less. He'll let you go. You're not a hostage. #LittleWomenATL|0|Tue Feb 16 03:21:58 +0000 2016
@YvetteWolf13 they told me the privacy screens would look bad on a white iPhone|0|Tue Feb 16 03:21:58 +0000 2016
@rileyhall_14: check the score boardddd.     #PerryMaroonsTheOnlyMaroons|4|Tue Feb 16 03:21:58 +0000 2016
@KionnaRenee14: You're not worth the pain anymore|1|Tue Feb 16 03:21:58 +0000 2016
@ChrisBeard32 @barstoolsports @BIG_MIKE_94 but he sure pimped it though|0|Tue Feb 16 03:21:58 +0000 2016
whats with the innuendo on #RAW tonight. 1st the New Day recorder now Goldust's popping his cork!|0|Tue Feb 16 03:21:58 +0000 2016
This ain't okay I don't care how expensive your murse is. This will never be cool so sus. https://t.co/FanrOJrcTG|0|Tue Feb 16 03:21:58 +0000 2016
i don't care what anyone says, Meghan deserved that award|0|Tue Feb 16 03:21:58 +0000 2016
@omfgkayla__: Adele is amazing|2|Tue Feb 16 03:21:58 +0000 2016
@yatesashley18 @Kip_Medley_Jr don't even care she's a babe for sure|0|Tue Feb 16 03:21:58 +0000 2016
@PaschallMikey: Seriously thinking about buying Justin Bieber tickets     |1|Tue Feb 16 03:21:58 +0000 2016
Is it necessary to blow up your snapchat story w the Grammys|0|Tue Feb 16 03:21:58 +0000 2016
@kayyypeee26: adulting is breaking stuff, crying for two seconds, pulling yourself together, &amp; then calling places on what to do to fix    |1|Tue Feb 16 03:21:58 +0000 2016
@LongLiveAction: Damn Bey could you at least drop the album at midnight ?|1|Tue Feb 16 03:21:58 +0000 2016
if Beyonce is presenting album of the year....then.....I would be shocked if K. Dot doesnt take it home|0|Tue Feb 16 03:21:58 +0000 2016
Not everything about you sweetheart. Get over yourself           |0|Tue Feb 16 03:21:58 +0000 2016
Material girl she so superficial, God damn she super thick tho|0|Tue Feb 16 03:21:58 +0000 2016
lmao let me stop         |0|Tue Feb 16 03:21:58 +0000 2016
"ratchetap ""https://t.co/XDlpEOF26J #MTVStars 5 Seconds of Summer"""|0|Tue Feb 16 03:21:58 +0000 2016
Get Weather Updates from The Weather Channel. 22:21:58|0|Tue Feb 16 03:21:58 +0000 2016
@jazzycrayon Don't you just want to cuddle him?|0|Tue Feb 16 03:21:59 +0000 2016
@TalikHodge: This nigga cam tripping|1|Tue Feb 16 03:21:59 +0000 2016
Remember when DSP use to play games like GTA or Sly Cooper in preparation for a new release? Pay him $1250 to do it now for Mafia.|0|Tue Feb 16 03:21:59 +0000 2016
@simquall: And more selfies. We're stopped I promise. @AfRo_SaUcE https://t.co/9BFGR7Fe0i|1|Tue Feb 16 03:21:59 +0000 2016
@noTORIous_325 pls rt me i'm livid|0|Tue Feb 16 03:21:59 +0000 2016
@janielisotp: Meghan did NOT DESERVE THAT|2|Tue Feb 16 03:21:59 +0000 2016
@BroBible: Just think... We'd never have that              performance if they used condoms. https://t.co/jKjloCIaI0|6|Tue Feb 16 03:21:59 +0000 2016
Straight a tractility manager's divertimento against windiness reprimand in lieu of joint-stock association nar...|0|Tue Feb 16 03:21:59 +0000 2016
@sophiialvarez: Wow seriously?|5|Tue Feb 16 03:21:59 +0000 2016
I JUST NEEDED JUSTIN'S PERFORMANCE. MY DAY IS COMPLETE|0|Tue Feb 16 03:21:59 +0000 2016
Get Weather Updates from The Weather Channel. 22:21:59|0|Tue Feb 16 03:21:59 +0000 2016
@mactodd28 @SmoothHoosier lol I was thinking the same thing when I read that. Turn it on old nigga join us|0|Tue Feb 16 03:21:59 +0000 2016
"#NowPlaying Lisa Shaw ""All Night High"" (Miguel Migs Salted Vocal) Listen NOW https://t.co/AaD55RQwhI RT #soulfulhouse"|0|Tue Feb 16 03:21:59 +0000 2016
In case anyone missed it. Justin Bieber still has a mustache...      #GRAMMYs|0|Tue Feb 16 03:21:59 +0000 2016
Big thanks to @Smashboards for the article covering our acquisition of Puppeh! https://t.co/iqltlz98IA|0|Tue Feb 16 03:21:59 +0000 2016
Can we just talk about how Megan trainor won the Grammy instead of tori kelly I just can't         |0|Tue Feb 16 03:21:59 +0000 2016
@i106fm: .@justinbieber nailing #LoveYourself tonight!!! #GRAMMYs|6|Tue Feb 16 03:21:59 +0000 2016
i just want a twitter hoe but in real life you feel|0|Tue Feb 16 03:21:59 +0000 2016
@bwerde You could help Smilers ?! Asking RCA or Larry Rudolph about Bangerz's successor|0|Tue Feb 16 03:21:59 +0000 2016
Rope twists with locknots at the ends. https://t.co/kI7Omlts2E|0|Tue Feb 16 03:21:59 +0000 2016
@thekingrauhl: This version of Where Are    Now is so fucking beautiful|2|Tue Feb 16 03:21:59 +0000 2016
@dylan_kemble: The radio is pretty much just a Chris Brown pandora station|1|Tue Feb 16 03:21:59 +0000 2016
@fxckNaz: -she   s not performing, she   s being a maid tonight guys|1|Tue Feb 16 03:21:59 +0000 2016
I.JUST.DIED!!!!!!!!!!!!!!!!!!  LMFAOOOOOOOO https://t.co/kpLGRvkOe1|0|Tue Feb 16 03:21:59 +0000 2016
Taylor and Selena are really bffs and that's why I don't like em    |0|Tue Feb 16 03:21:59 +0000 2016
Stay with me!  #ALDUB7thMonthsary|0|Tue Feb 16 03:21:59 +0000 2016
Meghan trainer isn't even that new what the heck|0|Tue Feb 16 03:21:59 +0000 2016
@giselanicee: I love Justin Bieber lmfao and ya gonna have to get the fuck over it|1|Tue Feb 16 03:21:59 +0000 2016
I know Meghan Trainor just won and all..but why is my Twitter feed not full of tweets about @samsmithworld new look                  #GRAMMYs|0|Tue Feb 16 03:21:59 +0000 2016
@rgay: This is not a good Grammy's|7|Tue Feb 16 03:21:59 +0000 2016
@Wendyyyyyyy__ dang you're so real lmao      we are in this together|1|Tue Feb 16 03:21:59 +0000 2016
Moisture, not air, causes super glue to dry. #didyouknow #fact #interesting  https://t.co/h9KFwWOM0F https://t.co/3agpYgun6L|0|Tue Feb 16 03:21:59 +0000 2016
Rihanna has bronchitis so she came &amp; left. #GRAMMYs it's ok Navy, she'll make it up to us, all of us.|0|Tue Feb 16 03:21:59 +0000 2016
I've got some misssssiiionnnns that noooooooo boddyyy can seeee|0|Tue Feb 16 03:21:59 +0000 2016
I'm not even going to read the comments and tweets about Kendrick. That performance was amazing and some people just won't understand it.|0|Tue Feb 16 03:21:59 +0000 2016
"Oh Beyonc   is showing up. Isn't much for words so all she will say is ""the Grammy goes too... Shows envelope.."" Winner announced."|0|Tue Feb 16 03:21:59 +0000 2016
@Black_Jesus2: I want someone tomorrow to say that Kendrick Lamar's performance was racist so I can literally drop kick them|1|Tue Feb 16 03:21:59 +0000 2016
"@bubblegumbae: Kendrick finna have all the redneck racist trolls come out they caves like ""THASSS RACIISSSST""              it's lit!!             "|2|Tue Feb 16 03:21:59 +0000 2016
Tori Kelly. Still a winner in my heart.         |0|Tue Feb 16 03:21:59 +0000 2016
@SyntheticJonah i would never waste nine dollars on the likes of you|0|Tue Feb 16 03:21:59 +0000 2016
today I shall live under Justin Bieber's Tatum facial hair                   |0|Tue Feb 16 03:21:59 +0000 2016
U know how I do https://t.co/88SibJWpr4|0|Tue Feb 16 03:21:59 +0000 2016
@badgalriri: Nope, but they walking on stages and accepting Grammy's! https://t.co/vjnZaFX8AA|2|Tue Feb 16 03:21:59 +0000 2016
@tantalizing_T @thelaurenline Lmaoo that's the classiccccc|0|Tue Feb 16 03:21:59 +0000 2016
"@_sherrep: ""dis what the fuck we not boutta do"" I'm crine. https://t.co/3tdFvpxUWf"|1|Tue Feb 16 03:21:59 +0000 2016
@BillNevilleNAI: Goldust is on point.   In Your House was 1997.  So was the not so subtle meaning behind that champagne shower.   #RAW #   |4|Tue Feb 16 03:21:59 +0000 2016
@Youngtombradyyy: mind is just everywhere tonight     |1|Tue Feb 16 03:21:59 +0000 2016
White people ruin everything. I'm just stating facts here.|0|Tue Feb 16 03:21:59 +0000 2016
Out of the shower. On the grind. #InvestmentPiece https://t.co/1mXI0NERiH|0|Tue Feb 16 03:21:59 +0000 2016
@maryjuanaflower: Tryna be as happy as @wizkhalifa In life.|2|Tue Feb 16 03:21:59 +0000 2016
i love you king https://t.co/XaomBcuewV|0|Tue Feb 16 03:21:59 +0000 2016
@LightSkinTanna @PrinceAmirrr lol he getting on all emotional cuz I don't like Justin stupse deal with he fam|0|Tue Feb 16 03:21:59 +0000 2016
@carrrder: @tinytyy__ hey imy     |1|Tue Feb 16 03:22:06 +0000 2016
@jailbreakbuster @youtube Dude I think I found a guy with a real iOS 9.1 up JB|0|Tue Feb 16 03:22:06 +0000 2016
@BCM_DYNASTY: There's no one in this world that gets more excited at award shows than Taylor Swift https://t.co/F9eI3zRFEg RT|1|Tue Feb 16 03:22:06 +0000 2016
@justinbieber instead of loving myself can I love u ???? real talk tho|0|Tue Feb 16 03:22:06 +0000 2016
@Iaurensjdb: THIS IS BASICALLY MY MOOD EVERYTIME JUSTIN DOES ANYTHING https://t.co/MdRoGg9TfS|6|Tue Feb 16 03:22:06 +0000 2016
Productive day I would say. Went gym...then sat on my sofa and watched the whole of Games of Thrones series 5 in one sitting.              #Goodnight|0|Tue Feb 16 03:22:06 +0000 2016
Best New Artist always goes to the least expected person|0|Tue Feb 16 03:22:06 +0000 2016
@BrooksBeau miss u|0|Tue Feb 16 03:22:06 +0000 2016
Get Weather Updates from The Weather Channel. 22:22:05|0|Tue Feb 16 03:22:06 +0000 2016
#zoektwerk #vacature Medior PHP Frontend Developer https://t.co/9CmAs6JjJ8  #Clever Strategy|0|Tue Feb 16 03:22:06 +0000 2016
Justin . Melting I'm dying #GRAMMYs #JustinBieber|0|Tue Feb 16 03:22:06 +0000 2016
@mvxo_x Best 3 day weekend ever my love            glad you didnt go|0|Tue Feb 16 03:22:06 +0000 2016
But i got what you craving at night     |0|Tue Feb 16 03:22:05 +0000 2016
"@RyWelchy: Good for you though Demi. Redeeming yourself from every time you sang ""Cool For The Summer"" live."|1|Tue Feb 16 03:22:05 +0000 2016
@baldbae_: I be wanting to tweet about personal shit in my professional career but I don't want no one to find my Twitter lmaoooo|1|Tue Feb 16 03:22:05 +0000 2016
Get Weather Updates from The Weather Channel. 22:22:05|0|Tue Feb 16 03:22:05 +0000 2016
Get Weather Updates from The Weather Channel. 22:22:05|0|Tue Feb 16 03:22:05 +0000 2016
@acquainteddrews: I didn't want Justin to get off stage because he was so good        |2|Tue Feb 16 03:22:05 +0000 2016
@Destiny__Nigga: So glad that I found her forreal          @pnbrock @pnbrock @pnbrock https://t.co/GrKnLfWRGm|4|Tue Feb 16 03:22:05 +0000 2016
@Cupcakesn_wine: I love him so much  https://t.co/te77Nj3Nmt|2|Tue Feb 16 03:22:05 +0000 2016
@BuzzFeedNews: Colorado Springs Planned Parenthood Reopens After Fatal Shooting https://t.co/VqpO9U4cqs https://t.co/8nGYQLliT2|4|Tue Feb 16 03:22:05 +0000 2016
@GiaPeppers: I'm still over hear tearing up. #kendricklamar ripped off the bandaid we've tried to wear to cover the pain we've faced as    |4|Tue Feb 16 03:22:05 +0000 2016
Get Weather Updates from The Weather Channel. 22:22:05|0|Tue Feb 16 03:22:05 +0000 2016
People need to understand the meaning of racism, kendrick's performance was not racist lmao|0|Tue Feb 16 03:22:05 +0000 2016
@mitamalyssa: if she was going to lose she should have fucking lost to james|2|Tue Feb 16 03:22:05 +0000 2016
You know you're best friends when you txt on multiple social media sites and txt      @rad_lama|0|Tue Feb 16 03:22:05 +0000 2016
   Then what am I suppose to do!? I'm not leaving Heath!!    He glared at him. https://t.co/ZeSFHpoxAw|0|Tue Feb 16 03:22:05 +0000 2016
@ErikRedin: @DanSlott Should've just went for it. This Twitter exchange is just going be retconned out in the next Crisis anyway.|1|Tue Feb 16 03:22:05 +0000 2016
@C_Trevino true. They rarely win a second Grammy.|0|Tue Feb 16 03:22:05 +0000 2016
@omfgitsniara: Beyonce?|3|Tue Feb 16 03:22:05 +0000 2016
Bloopers from trying to find the selfie lighting     #Foundit https://t.co/YBRD0N4vTG|0|Tue Feb 16 03:22:05 +0000 2016
@Baileyy234: Can't wait until June to see JBieb                 |1|Tue Feb 16 03:22:05 +0000 2016
Shot for me|0|Tue Feb 16 03:22:05 +0000 2016
@EngellandsEye: FINAL in SO:  Panthers 2 Penguins 1 https://t.co/CHIKuXEfSh|5|Tue Feb 16 03:22:05 +0000 2016
I feel ya  https://t.co/U3bUc0zhdz|0|Tue Feb 16 03:22:05 +0000 2016
@zirryviews: BITCH WHAT THE ACTUAL FUCK IM HEATED RIGHT NOW HOW DID SHE WIN OVER JAMES AND TORI I SWEAR TO GOD|1|Tue Feb 16 03:22:05 +0000 2016
@_talithaaa      at least she got a nomination|0|Tue Feb 16 03:22:05 +0000 2016
Greatest achievements of humankind go something like lunar landing, Constitution, the works of Shakespeare, wall of china, and Adele.|0|Tue Feb 16 03:22:05 +0000 2016
Found a Transponder Snail! Get an inside look at the flashiest crew around! https://t.co/JZ4NogBfp9 #TreCru https://t.co/JaYJg1kss8|0|Tue Feb 16 03:22:05 +0000 2016
Ion give a fuck but nah I don't know  https://t.co/hdryL9gBQw|0|Tue Feb 16 03:22:05 +0000 2016
    Join me now for A Hot live video chat:      https://t.co/tdmuKSNY9L          #xxx #cumshot #adult #Nudism #porn|0|Tue Feb 16 03:22:05 +0000 2016
@JoshAlvarez20 I'm so heated|0|Tue Feb 16 03:22:05 +0000 2016
The top half of Colleens windshield is frozen so she's driving bent over to see out the bottom half #safety!!!!!!|0|Tue Feb 16 03:22:05 +0000 2016
@dearmasarmando: LOVE YOU all                 @luccas___lucio @Eight8ofclubs @SammmyButler @malecelebstudio @QueerMeNow @dreams_gay @TitanMen https:   |7|Tue Feb 16 03:22:05 +0000 2016
@KaylaBYeater: When your faith says yes, God will never say no #RuleNumber1 #HaveAPrayerLife @JDShuttlesworth|2|Tue Feb 16 03:22:05 +0000 2016
meghan trainor makes me want to vomit all over the floor shes so gross where is kanye|0|Tue Feb 16 03:22:05 +0000 2016
@aXELSbOT Just kinda.. Smokes a cigarette with a tilt of the head. Confused.|0|Tue Feb 16 03:22:05 +0000 2016
@SammiScarlette the same planet where Matt Damon won for best musical or comedy for The Martian....|0|Tue Feb 16 03:22:05 +0000 2016
@camerondallas much more than grammy award, thats how much u mean to us!                       |0|Tue Feb 16 03:22:05 +0000 2016
@albritton_leisa @PrincessDi1982 Ooooh I'll watch that!!!! It's next?|0|Tue Feb 16 03:22:05 +0000 2016
This is Chimere being generally interested in the Hollywood Vampires.|0|Tue Feb 16 03:22:05 +0000 2016
@inkedIwt: Iconic. https://t.co/Vb6bGW7B7N|2|Tue Feb 16 03:22:05 +0000 2016
@noracawley: Go make out with Charlie Puth again maybe you'll get more 14 year old fans|3|Tue Feb 16 03:22:05 +0000 2016
@Gun_Shots Chicago IL,  a gun free city  everyone  is a law abiding citizen and never break the Law ! A model for the City for the Dem|0|Tue Feb 16 03:22:05 +0000 2016
@TedCruz4WH: MT @cindiperez48: This is my choice for President! #TrusTed #CruzinToCaucus https://t.co/PzpqquRH6X #CruzCrew #PJNET|7|Tue Feb 16 03:22:05 +0000 2016
anyone know where i can watch the newest episode of gravity falls|0|Tue Feb 16 03:22:05 +0000 2016
SYNTHly the best. #InstrumentsInSongs|0|Tue Feb 16 03:22:05 +0000 2016
But fr how he still gettin performances     |0|Tue Feb 16 03:22:05 +0000 2016
#tcmparty guys named 'george' always seem to get a comeuppance https://t.co/zAnv15Jh95|0|Tue Feb 16 03:22:05 +0000 2016
@BWildeCTV  she wanted to see Bieber.......;)|0|Tue Feb 16 03:22:05 +0000 2016
cant wait for warmer weather|0|Tue Feb 16 03:22:05 +0000 2016
They look so good oh my #thegrammyswithjacob https://t.co/Ldzi6dFlkP|0|Tue Feb 16 03:22:05 +0000 2016
You know you're best friends when you txt on multiple social media sites and txt      @rad_lama|0|Tue Feb 16 03:22:05 +0000 2016
Matt Cullen. What the fuck?!?!?|0|Tue Feb 16 03:22:05 +0000 2016
@LulisTwittah: Aaaaaay! Love Yourself     |4|Tue Feb 16 03:22:05 +0000 2016
The superpower in respect to asking: crEJ|0|Tue Feb 16 03:22:05 +0000 2016
If anyone ever wants to see me the real Esmeralda, just watch any music awards with me|0|Tue Feb 16 03:22:05 +0000 2016
   Then what am I suppose to do!? I'm not leaving Heath!!    He glared at him. https://t.co/ZeSFHpoxAw|0|Tue Feb 16 03:22:05 +0000 2016
Meghan Trainer has been sucking asshole since like 2014 why is she winning best new artist|0|Tue Feb 16 03:22:05 +0000 2016
@nocaines: she doesnt have any https://t.co/oFOXM9PufK|4|Tue Feb 16 03:22:05 +0000 2016
@NBAHistory @ZachLaVine , Air @Double0AG it's now the best dunker in contest ever most difficult and amazing dunks ...|0|Tue Feb 16 03:22:05 +0000 2016
she was nominated for SOTY at last years grammys, sHE IS NOT A NEW ARTIST|0|Tue Feb 16 03:22:05 +0000 2016
"@5_star_butch: ""Cleanup in aisle Selena"""|6|Tue Feb 16 03:22:05 +0000 2016
@ErikRedin: @DanSlott Should've just went for it. This Twitter exchange is just going be retconned out in the next Crisis anyway.|1|Tue Feb 16 03:22:05 +0000 2016
@mooremayhem: this grammy is literally 'turn down for what'....what.|6|Tue Feb 16 03:22:05 +0000 2016
too much chocolate in me             |0|Tue Feb 16 03:22:05 +0000 2016
@MoranRhonda: MT @JosephEach: Let's show @TedCruz that he's EARNED our vote for POTUS! #SCPrimary https://t.co/oyScTIHfkc #CruzCrew #PJN   |2|Tue Feb 16 03:22:05 +0000 2016
For daily health and wellness tips follow me on #snapchat      @meishmgm @ Boca Raton, Florida https://t.co/RQ6XmNR74W|0|Tue Feb 16 03:22:05 +0000 2016
@mrsjdrewb_: Love yourself                             |1|Tue Feb 16 03:22:05 +0000 2016
@LulisTwittah: Aaaaaay! Love Yourself     |4|Tue Feb 16 03:22:05 +0000 2016
@C_Trevino true. They rarely win a second Grammy.|0|Tue Feb 16 03:22:05 +0000 2016
Nope. Beyonc   can't even keep me here.        |0|Tue Feb 16 03:22:05 +0000 2016
Don't go barking up the wrong tree|0|Tue Feb 16 03:22:05 +0000 2016
@omfgitsniara: Beyonce?|3|Tue Feb 16 03:22:05 +0000 2016
@kristenmorici it me, the Popular-Thing dissenter  Also her new album cover absolutely gives me nightmares|0|Tue Feb 16 03:22:05 +0000 2016
Love this!! I strongly believe in giving kids an audience bigger than just their teacher! #ALedchat  https://t.co/yZVYsNCoe8|0|Tue Feb 16 03:22:05 +0000 2016
why are you complaining when you're letting him do this to you|0|Tue Feb 16 03:22:05 +0000 2016
Bloopers from trying to find the selfie lighting     #Foundit https://t.co/YBRD0N4vTG|0|Tue Feb 16 03:22:05 +0000 2016
@Baileyy234: Can't wait until June to see JBieb                 |1|Tue Feb 16 03:22:05 +0000 2016
Shot for me|0|Tue Feb 16 03:22:05 +0000 2016
@Dulce_Babee why don't you visit me anymore /:|0|Tue Feb 16 03:22:05 +0000 2016
@EngellandsEye: FINAL in SO:  Panthers 2 Penguins 1 https://t.co/CHIKuXEfSh|6|Tue Feb 16 03:22:05 +0000 2016
oh ben rector you have my heart|0|Tue Feb 16 03:22:05 +0000 2016
still holding out for some love from @MyTrainerBob! pleaseeee?|0|Tue Feb 16 03:22:05 +0000 2016
I feel ya  https://t.co/U3bUc0zhdz|0|Tue Feb 16 03:22:05 +0000 2016
#THEVIEW  THE WOOL IS PULLED OVER YOUR EYES, THEIR INTENTIONS ARE NOT ILLUMINATING https://t.co/OWztoVdxXa|0|Tue Feb 16 03:22:05 +0000 2016
@HaighCam: cam justgH dm ATD IMX  JDCABT @camerondallas SHakinag|6|Tue Feb 16 03:22:05 +0000 2016
SHES LITERALLY NOT EVEN A NEW ARTIST. HOW ON GODS GREEN EARTH.|0|Tue Feb 16 03:22:05 +0000 2016
@AliviyaDockery  Trust me I've had people spell it way worse than that loll so your good! It was funny tho loll|0|Tue Feb 16 03:22:05 +0000 2016
@zirryviews: BITCH WHAT THE ACTUAL FUCK IM HEATED RIGHT NOW HOW DID SHE WIN OVER JAMES AND TORI I SWEAR TO GOD|1|Tue Feb 16 03:22:05 +0000 2016
@jtedwards I mean, those poor face pubes, but he did actually rock it a lil bit|0|Tue Feb 16 03:22:05 +0000 2016
@tararvr: you're all hillary and I'm Bernie https://t.co/tgovuQetWk|2|Tue Feb 16 03:22:05 +0000 2016
@_talithaaa      at least she got a nomination|0|Tue Feb 16 03:22:05 +0000 2016
"I love you Vanessa.     RT ""@vaduro: Justin Bieber is my boyfriend"""|0|Tue Feb 16 03:22:05 +0000 2016
@WrittenByTerry: OH MY GOD Beyonc   IS COMING https://t.co/RwmTbAr2MU|4|Tue Feb 16 03:22:05 +0000 2016
IM GOING TO CRY I LITERALLY TURNED MY TV OFF AND WAS IN MY BED|0|Tue Feb 16 03:22:05 +0000 2016
Greatest achievements of humankind go something like lunar landing, Constitution, the works of Shakespeare, wall of china, and Adele.|0|Tue Feb 16 03:22:05 +0000 2016
Found a Transponder Snail! Get an inside look at the flashiest crew around! https://t.co/JZ4NogBfp9 #TreCru https://t.co/JaYJg1kss8|0|Tue Feb 16 03:22:05 +0000 2016
@zoeeeeeeee28: see after justin everything just goes down hill thanks alot justin|1|Tue Feb 16 03:22:05 +0000 2016
